1.2735049999999999	1.2735049999999999	db,2/4,-4
1.534189	1.534189	b
1.767096	1.767096	db
1.9967970000000002	1.9967970000000002	b
2.222224	2.222224	db
2.4487200000000002	2.4487200000000002	b
2.7131435	2.7131435	db
2.92975725	2.92975725	b
3.146371	3.146371	db
3.376072	3.376072	b
3.597226	3.597226	db
3.816243	3.816243	b
4.0320550000000015	4.0320550000000015	db
4.253209	4.253209	b
4.493594	4.493594	db
4.7596197500000015	4.7596197500000015	b
5.0256455	5.0256455	db
5.247334	5.247334	b
5.4700904999999995	5.4700904999999995	db
5.696587	5.696587	b
5.919877	5.919877	db
6.1378260000000004	6.1378260000000004	b
6.3776769999999985	6.3776769999999985	db
6.5809355000000025	6.5809355000000025	b
6.784194	6.784194	db
7.010689999999999	7.010689999999999	b
7.230776	7.230776	db
7.448725	7.448725	b
7.666674	7.666674	db
7.888896000000001	7.888896000000001	b
8.13676	8.13676	db
8.352305000000001	8.352305000000001	b
8.56785	8.56785	db
8.817316	8.817316	b
9.081205	9.081205	db
9.319453	9.319453	b
9.541675999999999	9.541675999999999	db
9.7612275	9.7612275	b
10.034198	10.034198	db
10.264967	10.264967	b
10.50642	10.50642	db
10.721698	10.721698	b
10.956741000000001	10.956741000000001	db
11.1821685	11.1821685	b
11.403857	11.403857	db
11.631421000000001	11.631421000000001	b
11.8787505	11.8787505	db
12.12848375	12.12848375	b
12.378217	12.378217	db
12.595097	12.595097	b
12.851508	12.851508	db
13.065183	13.065183	b
13.3061025	13.3061025	db
13.526188000000001	13.526188000000001	b
13.7617655	13.7617655	db
13.974372	13.974372	b
14.211552	14.211552	db
14.449266	14.449266	b
14.673625	14.673625	db
14.908668000000002	14.908668000000002	b
15.1335615	15.1335615	db
15.3547155	15.3547155	b
15.588156	15.588156	db
15.813049	15.813049	b
16.053434	16.053434	db
16.299160999999998	16.299160999999998	b
16.548092999999998	16.548092999999998	db
16.785272	16.785272	b
17.020849499999994	17.020849499999994	db
17.266042000000002	17.266042000000002	b
17.5085635	17.5085635	db
17.714226500000006	17.714226500000006	b
17.943927000000006	17.943927000000006	db
18.185914500000006	18.185914500000006	b
18.4230945	18.4230945	db
18.649590000000003	18.649590000000003	b
18.906535	18.906535	db
19.1987365	19.1987365	b
19.5422195	19.5422195	db
19.827209	19.827209	b
20.112198499999998	20.112198499999998	db
20.414548999999997	20.414548999999997	b
20.816259	20.816259	db
21.2179685	21.2179685	b
21.793824	21.793824	db
22.6682905	22.6682905	b
23.269787	23.269787	db
23.5320735	23.5320735	b
23.7829284	23.7829284	db
24.0337833	24.0337833	b
24.2846382	24.2846382	db
24.5354931	24.5354931	b
24.786348	24.786348	db
25.050237	25.050237	b
25.302374	25.302374	db
25.609533	25.609533	b
25.84430875	25.84430875	db
26.0790845	26.0790845	b
26.3819695	26.3819695	db
26.639983	26.639983	b
26.896393	26.896393	db
27.111671	27.111671	b
27.383573	27.383573	db
27.625026000000002	27.625026000000002	b
27.894257	27.894257	db
28.1009885	28.1009885	b
28.357399	28.357399	db
28.587634	28.587634	b
28.828019	28.828019	db
