0.985677	0.985677	b,,4
1.8216150000000002	1.8216150000000002	db,2/4
2.3567709999999997	2.3567709999999997	b
2.86849	2.86849	db
3.39974	3.39974	b
3.9804690000000003	3.9804690000000003	db
4.5833330000000005	4.5833330000000005	b
5.285156	5.285156	db
6.08724	6.08724	b
6.596353999999999	6.596353999999999	db
7.1334635	7.1334635	b
7.698567999999999	7.698567999999999	db
8.13151	8.13151	b
8.582031	8.582031	db
9.064453	9.064453	b
9.576823	9.576823	db
10.263672	10.263672	b
11.325521	11.325521	db,3/4
14.078125	14.078125	b
16.325521	16.325521	b
18.563802	18.563802	db
21.039062	21.039062	b
23.8222655	23.8222655	b
26.78776	26.78776	db
28.984375	28.984375	b
31.220052000000006	31.220052000000006	b
33.489583	33.489583	db
35.636719	35.636719	b
37.707031	37.707031	b
40.679688	40.679688	db
42.669271	42.669271	b
44.679688	44.679688	b
47.811198	47.811198	db
50.738281	50.738281	b
53.39518200000001	53.39518200000001	b
54.6816405	54.6816405	db
57.52734399999999	57.52734399999999	bR
59.903645999999995	59.903645999999995	bR
61.338542000000004	61.338542000000004	bR
64.51041649999999	64.51041649999999	bR
65.529948	65.529948	db,2/4
66.097656	66.097656	b
66.619792	66.619792	db
67.132812	67.132812	b
67.625	67.625	db
68.125651	68.125651	b
68.61458350000001	68.61458350000001	db
69.109375	69.109375	b
69.610677	69.610677	db
70.156901	70.156901	b
70.7571615	70.7571615	db
71.75651049999998	71.75651049999998	b
72.28450550000002	72.28450550000002	db
72.78125	72.78125	b
73.280599	73.280599	db
73.789062	73.789062	b
74.295573	74.295573	db
74.807292	74.807292	b
75.641927	75.641927	db
76.143229	76.143229	b
76.626302	76.626302	db
77.153646	77.153646	b
77.66536500000002	77.66536500000002	db
78.203125	78.203125	b
78.695312	78.695312	db
79.16536500000002	79.16536500000002	b
79.664062	79.664062	db
80.164062	80.164062	b
80.611979	80.611979	db
81.104167	81.104167	b
81.5625	81.5625	db
82.057292	82.057292	b
82.511719	82.511719	db
82.984375	82.984375	b
83.441406	83.441406	db
83.998698	83.998698	b
84.52474000000002	84.52474000000002	db
84.986979	84.986979	b
85.497396	85.497396	db
85.950521	85.950521	b
86.44400999999998	86.44400999999998	db
